price_id,date,material_code,material_category,sub_category,city,unit,buying_price_informal,quoted_price_formal,spread_pct,market_range_low,market_range_high,benchmark_recycler_id,source
PRC0108914,2026-08-27,PLA-ABS,Mixed plastic,ABS casing,Nagpur,kg,30.54,34.19,11.95,27.49,36.93,REC1001,synthetic_calibrated
PRC0108183,2026-08-27,PLA-ABS,Mixed plastic,ABS casing,Nashik,kg,33.21,37.17,11.92,29.89,40.14,REC1042,synthetic_calibrated
PRC0106721,2026-08-27,PLA-ABS,Mixed plastic,ABS casing,Pimpri-Chinchwad,kg,34.5,38.62,11.94,31.05,41.71,REC1009,synthetic_calibrated
PRC0105990,2026-08-27,PLA-ABS,Mixed plastic,ABS casing,Pune,kg,33.86,37.9,11.93,30.47,40.93,REC1000,synthetic_calibrated
PRC0114031,2026-08-27,PLA-HIPS,Mixed plastic,HIPS,Aurangabad,kg,24.99,27.7,10.84,22.49,29.92,REC1038,synthetic_calibrated
PRC0111838,2026-08-27,PLA-HIPS,Mixed plastic,HIPS,Mumbai,kg,27.8,30.82,10.86,25.02,33.29,REC1003,synthetic_calibrated
PRC0113300,2026-08-27,PLA-HIPS,Mixed plastic,HIPS,Nagpur,kg,24.86,27.56,10.86,22.37,29.76,REC1001,synthetic_calibrated
PRC0112569,2026-08-27,PLA-HIPS,Mixed plastic,HIPS,Nashik,kg,26.09,28.92,10.85,23.48,31.23,REC1042,synthetic_calibrated
PRC0111107,2026-08-27,PLA-HIPS,Mixed plastic,HIPS,Pimpri-Chinchwad,kg,26.89,29.81,10.86,24.2,32.19,REC1009,synthetic_calibrated
PRC0110376,2026-08-27,PLA-HIPS,Mixed plastic,HIPS,Pune,kg,26.17,29.01,10.85,23.55,31.33,REC1000,synthetic_calibrated
PRC0122803,2026-08-27,PLA-MIX,Mixed plastic,Mixed dirty,Aurangabad,kg,11.3,12.4,9.73,10.17,13.39,REC1038,synthetic_calibrated
PRC0120610,2026-08-27,PLA-MIX,Mixed plastic,Mixed dirty,Mumbai,kg,12.43,13.64,9.73,11.19,14.73,REC1003,synthetic_calibrated
PRC0122072,2026-08-27,PLA-MIX,Mixed plastic,Mixed dirty,Nagpur,kg,11.94,13.11,9.8,10.75,14.16,REC1001,synthetic_calibrated
PRC0121341,2026-08-27,PLA-MIX,Mixed plastic,Mixed dirty,Nashik,kg,11.81,12.96,9.74,10.63,14.0,REC1042,synthetic_calibrated
PRC0119879,2026-08-27,PLA-MIX,Mixed plastic,Mixed dirty,Pimpri-Chinchwad,kg,12.22,13.41,9.74,11.0,14.48,REC1009,synthetic_calibrated
PRC0119148,2026-08-27,PLA-MIX,Mixed plastic,Mixed dirty,Pune,kg,12.53,13.75,9.74,11.28,14.85,REC1000,synthetic_calibrated
PRC0118417,2026-08-27,PLA-PCABS,Mixed plastic,PC/ABS blend,Aurangabad,kg,33.12,37.43,13.01,29.81,40.42,REC1038,synthetic_calibrated
PRC0116224,2026-08-27,PLA-PCABS,Mixed plastic,PC/ABS blend,Mumbai,kg,38.58,43.6,13.01,34.72,47.09,REC1003,synthetic_calibrated
PRC0117686,2026-08-27,PLA-PCABS,Mixed plastic,PC/ABS blend,Nagpur,kg,34.72,39.24,13.02,31.25,42.38,REC1001,synthetic_calibrated
PRC0116955,2026-08-27,PLA-PCABS,Mixed plastic,PC/ABS blend,Nashik,kg,35.97,40.65,13.01,32.37,43.9,REC1042,synthetic_calibrated
PRC0115493,2026-08-27,PLA-PCABS,Mixed plastic,PC/ABS blend,Pimpri-Chinchwad,kg,37.36,42.23,13.04,33.62,45.61,REC1009,synthetic_calibrated
PRC0114762,2026-08-27,PLA-PCABS,Mixed plastic,PC/ABS blend,Pune,kg,36.67,41.45,13.04,33.0,44.77,REC1000,synthetic_calibrated
PRC0087716,2026-08-28,BAT-BTN,Battery,Button / coin cell,Aurangabad,kg,26.23,32.42,23.6,23.61,35.01,REC1038,synthetic_calibrated
PRC0085523,2026-08-28,BAT-BTN,Battery,Button / coin cell,Mumbai,kg,30.57,37.78,23.59,27.51,40.8,REC1003,synthetic_calibrated
PRC0086985,2026-08-28,BAT-BTN,Battery,Button / coin cell,Nagpur,kg,28.17,34.81,23.57,25.35,37.59,REC1001,synthetic_calibrated
PRC0086254,2026-08-28,BAT-BTN,Battery,Button / coin cell,Nashik,kg,28.08,34.7,23.58,25.27,37.48,REC1042,synthetic_calibrated
PRC0084792,2026-08-28,BAT-BTN,Battery,Button / coin cell,Pimpri-Chinchwad,kg,29.25,36.15,23.59,26.32,39.04,REC1009,synthetic_calibrated
PRC0084061,2026-08-28,BAT-BTN,Battery,Button / coin cell,Pune,kg,29.77,36.79,23.58,26.79,39.73,REC1000,synthetic_calibrated
PRC0074558,2026-08-28,BAT-LI,Battery,Li-ion laptop / phone pack,Aurangabad,kg,76.34,98.44,28.95,68.71,106.32,REC1038,synthetic_calibrated
PRC0072365,2026-08-28,BAT-LI,Battery,Li-ion laptop / phone pack,Mumbai,kg,78.72,101.51,28.95,70.85,109.63,REC1003,synthetic_calibrated
PRC0073827,2026-08-28,BAT-LI,Battery,Li-ion laptop / phone pack,Nagpur,kg,83.31,107.43,28.95,74.98,116.02,REC1001,synthetic_calibrated
PRC0073096,2026-08-28,BAT-LI,Battery,Li-ion laptop / phone pack,Nashik,kg,79.13,102.04,28.95,71.22,110.2,REC1042,synthetic_calibrated
PRC0071634,2026-08-28,BAT-LI,Battery,Li-ion laptop / phone pack,Pimpri-Chinchwad,kg,73.64,94.96,28.95,66.28,102.56,REC1009,synthetic_calibrated
PRC0070903,2026-08-28,BAT-LI,Battery,Li-ion laptop / phone pack,Pune,kg,79.42,102.41,28.95,71.48,110.6,REC1000,synthetic_calibrated
PRC0083330,2026-08-28,BAT-NIMH,Battery,Ni-MH,Aurangabad,kg,48.33,57.66,19.3,43.5,62.27,REC1038,synthetic_calibrated
PRC0081137,2026-08-28,BAT-NIMH,Battery,Ni-MH,Mumbai,kg,56.58,67.5,19.3,50.92,72.9,REC1003,synthetic_calibrated
PRC0082599,2026-08-28,BAT-NIMH,Battery,Ni-MH,Nagpur,kg,51.03,60.88,19.3,45.93,65.75,REC1001,synthetic_calibrated
PRC0081868,2026-08-28,BAT-NIMH,Battery,Ni-MH,Nashik,kg,50.73,60.52,19.3,45.66,65.36,REC1042,synthetic_calibrated
PRC0080406,2026-08-28,BAT-NIMH,Battery,Ni-MH,Pimpri-Chinchwad,kg,55.84,66.62,19.31,50.26,71.95,REC1009,synthetic_calibrated
PRC0079675,2026-08-28,BAT-NIMH,Battery,Ni-MH,Pune,kg,52.36,62.46,19.29,47.12,67.46,REC1000,synthetic_calibrated
PRC0078944,2026-08-28,BAT-PB,Battery,Lead-acid,Aurangabad,kg,65.01,73.37,12.86,58.51,79.24,REC1038,synthetic_calibrated
PRC0076751,2026-08-28,BAT-PB,Battery,Lead-acid,Mumbai,kg,71.49,80.69,12.87,64.34,87.15,REC1003,synthetic_calibrated
PRC0078213,2026-08-28,BAT-PB,Battery,Lead-acid,Nagpur,kg,64.6,72.91,12.86,58.14,78.74,REC1001,synthetic_calibrated
PRC0077482,2026-08-28,BAT-PB,Battery,Lead-acid,Nashik,kg,68.68,77.52,12.87,61.81,83.72,REC1042,synthetic_calibrated
PRC0076020,2026-08-28,BAT-PB,Battery,Lead-acid,Pimpri-Chinchwad,kg,69.63,78.59,12.87,62.67,84.88,REC1009,synthetic_calibrated
PRC0075289,2026-08-28,BAT-PB,Battery,Lead-acid,Pune,kg,67.97,76.71,12.86,61.17,82.85,REC1000,synthetic_calibrated
PRC0065786,2026-08-28,CBL-AL,Cable,Aluminium cable,Aurangabad,kg,100.27,106.83,6.54,90.24,115.38,REC1038,synthetic_calibrated
PRC0063593,2026-08-28,CBL-AL,Cable,Aluminium cable,Mumbai,kg,106.91,113.91,6.55,96.22,123.02,REC1003,synthetic_calibrated
PRC0065055,2026-08-28,CBL-AL,Cable,Aluminium cable,Nagpur,kg,102.26,108.95,6.54,92.03,117.67,REC1001,synthetic_calibrated
PRC0064324,2026-08-28,CBL-AL,Cable,Aluminium cable,Nashik,kg,100.33,106.9,6.55,90.3,115.45,REC1042,synthetic_calibrated
PRC0062862,2026-08-28,CBL-AL,Cable,Aluminium cable,Pimpri-Chinchwad,kg,103.61,110.39,6.54,93.25,119.22,REC1009,synthetic_calibrated
PRC0062131,2026-08-28,CBL-AL,Cable,Aluminium cable,Pune,kg,107.13,114.14,6.54,96.42,123.27,REC1000,synthetic_calibrated
PRC0061400,2026-08-28,CBL-ARM,Cable,Armoured / data cable,Aurangabad,kg,129.3,139.17,7.63,116.37,150.3,REC1038,synthetic_calibrated
PRC0059207,2026-08-28,CBL-ARM,Cable,Armoured / data cable,Mumbai,kg,136.1,146.49,7.63,122.49,158.21,REC1003,synthetic_calibrated
PRC0060669,2026-08-28,CBL-ARM,Cable,Armoured / data cable,Nagpur,kg,129.85,139.76,7.63,116.86,150.94,REC1001,synthetic_calibrated
PRC0059938,2026-08-28,CBL-ARM,Cable,Armoured / data cable,Nashik,kg,128.42,138.23,7.64,115.58,149.29,REC1042,synthetic_calibrated
PRC0058476,2026-08-28,CBL-ARM,Cable,Armoured / data cable,Pimpri-Chinchwad,kg,130.68,140.66,7.64,117.61,151.91,REC1009,synthetic_calibrated
PRC0057745,2026-08-28,CBL-ARM,Cable,Armoured / data cable,Pune,kg,134.42,144.68,7.63,120.98,156.25,REC1000,synthetic_calibrated
PRC0057014,2026-08-28,CBL-CU,Cable,Copper household wire,Aurangabad,kg,260.7,274.92,5.45,234.63,296.91,REC1038,synthetic_calibrated
PRC0054821,2026-08-28,CBL-CU,Cable,Copper household wire,Mumbai,kg,281.28,296.62,5.45,253.15,320.35,REC1003,synthetic_calibrated
PRC0056283,2026-08-28,CBL-CU,Cable,Copper household wire,Nagpur,kg,255.25,269.17,5.45,229.72,290.7,REC1001,synthetic_calibrated
PRC0055552,2026-08-28,CBL-CU,Cable,Copper household wire,Nashik,kg,274.87,289.86,5.45,247.38,313.05,REC1042,synthetic_calibrated
PRC0054090,2026-08-28,CBL-CU,Cable,Copper household wire,Pimpri-Chinchwad,kg,273.28,288.18,5.45,245.95,311.23,REC1009,synthetic_calibrated
PRC0053359,2026-08-28,CBL-CU,Cable,Copper household wire,Pune,kg,287.95,303.65,5.45,259.15,327.94,REC1000,synthetic_calibrated
PRC0070172,2026-08-28,CBL-MIX,Cable,Mixed insulated,Aurangabad,kg,73.31,80.51,9.82,65.98,86.95,REC1038,synthetic_calibrated
PRC0067979,2026-08-28,CBL-MIX,Cable,Mixed insulated,Mumbai,kg,81.7,89.72,9.82,73.53,96.9,REC1003,synthetic_calibrated
PRC0069441,2026-08-28,CBL-MIX,Cable,Mixed insulated,Nagpur,kg,74.86,82.21,9.82,67.37,88.79,REC1001,synthetic_calibrated
PRC0068710,2026-08-28,CBL-MIX,Cable,Mixed insulated,Nashik,kg,77.17,84.75,9.82,69.45,91.53,REC1042,synthetic_calibrated
PRC0067248,2026-08-28,CBL-MIX,Cable,Mixed insulated,Pimpri-Chinchwad,kg,76.28,83.77,9.82,68.65,90.47,REC1009,synthetic_calibrated
PRC0066517,2026-08-28,CBL-MIX,Cable,Mixed insulated,Pune,kg,79.05,86.81,9.82,71.14,93.75,REC1000,synthetic_calibrated
PRC0004382,2026-08-28,CRT-CTV,CRT,Colour TV tube,Aurangabad,kg,12.42,16.57,33.41,11.18,17.9,REC1038,synthetic_calibrated
PRC0002189,2026-08-28,CRT-CTV,CRT,Colour TV tube,Mumbai,kg,13.57,18.11,33.46,12.21,19.56,REC1003,synthetic_calibrated
PRC0003651,2026-08-28,CRT-CTV,CRT,Colour TV tube,Nagpur,kg,12.76,17.03,33.46,11.48,18.39,REC1001,synthetic_calibrated
PRC0002920,2026-08-28,CRT-CTV,CRT,Colour TV tube,Nashik,kg,12.68,16.92,33.44,11.41,18.27,REC1042,synthetic_calibrated
PRC0001458,2026-08-28,CRT-CTV,CRT,Colour TV tube,Pimpri-Chinchwad,kg,13.22,17.64,33.43,11.9,19.05,REC1009,synthetic_calibrated
PRC0000727,2026-08-28,CRT-CTV,CRT,Colour TV tube,Pune,kg,13.63,18.19,33.46,12.27,19.65,REC1000,synthetic_calibrated
PRC0008768,2026-08-28,CRT-MON,CRT,Monochrome monitor tube,Aurangabad,kg,9.22,12.1,31.24,8.3,13.07,REC1038,synthetic_calibrated
PRC0006575,2026-08-28,CRT-MON,CRT,Monochrome monitor tube,Mumbai,kg,9.9,13.0,31.31,8.91,14.04,REC1003,synthetic_calibrated
PRC0008037,2026-08-28,CRT-MON,CRT,Monochrome monitor tube,Nagpur,kg,8.89,11.67,31.27,8.0,12.6,REC1001,synthetic_calibrated
PRC0007306,2026-08-28,CRT-MON,CRT,Monochrome monitor tube,Nashik,kg,9.31,12.22,31.26,8.38,13.2,REC1042,synthetic_calibrated
PRC0005844,2026-08-28,CRT-MON,CRT,Monochrome monitor tube,Pimpri-Chinchwad,kg,9.41,12.35,31.24,8.47,13.34,REC1009,synthetic_calibrated
PRC0005113,2026-08-28,CRT-MON,CRT,Monochrome monitor tube,Pune,kg,9.74,12.79,31.31,8.77,13.81,REC1000,synthetic_calibrated
PRC0013154,2026-08-28,CRT-YOK,CRT,Deflection yoke,Aurangabad,kg,43.27,49.81,15.11,38.94,53.79,REC1038,synthetic_calibrated
PRC0010961,2026-08-28,CRT-YOK,CRT,Deflection yoke,Mumbai,kg,45.77,52.68,15.1,41.19,56.89,REC1003,synthetic_calibrated
PRC0012423,2026-08-28,CRT-YOK,CRT,Deflection yoke,Nagpur,kg,40.41,46.51,15.1,36.37,50.23,REC1001,synthetic_calibrated
PRC0011692,2026-08-28,CRT-YOK,CRT,Deflection yoke,Nashik,kg,42.98,49.47,15.1,38.68,53.43,REC1042,synthetic_calibrated
PRC0010230,2026-08-28,CRT-YOK,CRT,Deflection yoke,Pimpri-Chinchwad,kg,42.43,48.84,15.11,38.19,52.75,REC1009,synthetic_calibrated
PRC0009499,2026-08-28,CRT-YOK,CRT,Deflection yoke,Pune,kg,43.96,50.6,15.1,39.56,54.65,REC1000,synthetic_calibrated
PRC0030698,2026-08-28,LCD-BLA,LCD/LED panel,Backlight assembly,Aurangabad,kg,38.2,45.24,18.43,34.38,48.86,REC1038,synthetic_calibrated
PRC0028505,2026-08-28,LCD-BLA,LCD/LED panel,Backlight assembly,Mumbai,kg,44.69,52.93,18.44,40.22,57.16,REC1003,synthetic_calibrated
PRC0029967,2026-08-28,LCD-BLA,LCD/LED panel,Backlight assembly,Nagpur,kg,39.66,46.97,18.43,35.69,50.73,REC1001,synthetic_calibrated
PRC0029236,2026-08-28,LCD-BLA,LCD/LED panel,Backlight assembly,Nashik,kg,41.18,48.77,18.43,37.06,52.67,REC1042,synthetic_calibrated
PRC0027774,2026-08-28,LCD-BLA,LCD/LED panel,Backlight assembly,Pimpri-Chinchwad,kg,41.18,48.77,18.43,37.06,52.67,REC1009,synthetic_calibrated
PRC0027043,2026-08-28,LCD-BLA,LCD/LED panel,Backlight assembly,Pune,kg,42.41,50.23,18.44,38.17,54.25,REC1000,synthetic_calibrated
PRC0017540,2026-08-28,LCD-LAP,LCD/LED panel,Laptop panel,Aurangabad,kg,35.16,43.17,22.78,31.64,46.62,REC1038,synthetic_calibrated
PRC0015347,2026-08-28,LCD-LAP,LCD/LED panel,Laptop panel,Mumbai,kg,38.95,47.82,22.77,35.06,51.65,REC1003,synthetic_calibrated
PRC0016809,2026-08-28,LCD-LAP,LCD/LED panel,Laptop panel,Nagpur,kg,36.17,44.41,22.78,32.55,47.96,REC1001,synthetic_calibrated
PRC0016078,2026-08-28,LCD-LAP,LCD/LED panel,Laptop panel,Nashik,kg,36.97,45.39,22.78,33.27,49.02,REC1042,synthetic_calibrated
PRC0014616,2026-08-28,LCD-LAP,LCD/LED panel,Laptop panel,Pimpri-Chinchwad,kg,37.92,46.55,22.76,34.13,50.27,REC1009,synthetic_calibrated
PRC0013885,2026-08-28,LCD-LAP,LCD/LED panel,Laptop panel,Pune,kg,36.91,45.31,22.76,33.22,48.93,REC1000,synthetic_calibrated
PRC0021926,2026-08-28,LCD-MON,LCD/LED panel,Monitor panel,Aurangabad,kg,29.26,35.6,21.67,26.33,38.45,REC1038,synthetic_calibrated
PRC0019733,2026-08-28,LCD-MON,LCD/LED panel,Monitor panel,Mumbai,kg,33.04,40.2,21.67,29.74,43.42,REC1003,synthetic_calibrated
PRC0021195,2026-08-28,LCD-MON,LCD/LED panel,Monitor panel,Nagpur,kg,30.29,36.86,21.69,27.26,39.81,REC1001,synthetic_calibrated
PRC0020464,2026-08-28,LCD-MON,LCD/LED panel,Monitor panel,Nashik,kg,30.0,36.51,21.7,27.0,39.43,REC1042,synthetic_calibrated
PRC0019002,2026-08-28,LCD-MON,LCD/LED panel,Monitor panel,Pimpri-Chinchwad,kg,31.39,38.2,21.69,28.25,41.26,REC1009,synthetic_calibrated
PRC0018271,2026-08-28,LCD-MON,LCD/LED panel,Monitor panel,Pune,kg,31.78,38.67,21.68,28.6,41.76,REC1000,synthetic_calibrated
PRC0026312,2026-08-28,LCD-TV,LCD/LED panel,TV panel,Aurangabad,kg,24.05,29.0,20.58,21.64,31.32,REC1038,synthetic_calibrated
PRC0024119,2026-08-28,LCD-TV,LCD/LED panel,TV panel,Mumbai,kg,26.58,32.06,20.62,23.92,34.62,REC1003,synthetic_calibrated
PRC0025581,2026-08-28,LCD-TV,LCD/LED panel,TV panel,Nagpur,kg,24.79,29.9,20.61,22.31,32.29,REC1001,synthetic_calibrated
PRC0024850,2026-08-28,LCD-TV,LCD/LED panel,TV panel,Nashik,kg,24.7,29.79,20.61,22.23,32.17,REC1042,synthetic_calibrated
PRC0023388,2026-08-28,LCD-TV,LCD/LED panel,TV panel,Pimpri-Chinchwad,kg,25.92,31.26,20.6,23.33,33.76,REC1009,synthetic_calibrated
PRC0022657,2026-08-28,LCD-TV,LCD/LED panel,TV panel,Pune,kg,25.69,30.98,20.59,23.12,33.46,REC1000,synthetic_calibrated
PRC0105260,2026-08-28,MTR-CMP,Motor & magnet-bearing,Compressor motor,Aurangabad,kg,60.12,71.27,18.55,54.11,76.97,REC1038,synthetic_calibrated
PRC0103067,2026-08-28,MTR-CMP,Motor & magnet-bearing,Compressor motor,Mumbai,kg,62.24,73.78,18.54,56.02,79.68,REC1003,synthetic_calibrated
PRC0104529,2026-08-28,MTR-CMP,Motor & magnet-bearing,Compressor motor,Nagpur,kg,56.94,67.5,18.55,51.25,72.9,REC1001,synthetic_calibrated
PRC0103798,2026-08-28,MTR-CMP,Motor & magnet-bearing,Compressor motor,Nashik,kg,58.96,69.89,18.54,53.06,75.48,REC1042,synthetic_calibrated
PRC0102336,2026-08-28,MTR-CMP,Motor & magnet-bearing,Compressor motor,Pimpri-Chinchwad,kg,61.79,73.25,18.55,55.61,79.11,REC1009,synthetic_calibrated
PRC0101605,2026-08-28,MTR-CMP,Motor & magnet-bearing,Compressor motor,Pune,kg,62.81,74.46,18.55,56.53,80.42,REC1000,synthetic_calibrated
PRC0092102,2026-08-28,MTR-HDD,Motor & magnet-bearing,HDD assembly,Aurangabad,kg,137.39,173.36,26.18,123.65,187.23,REC1038,synthetic_calibrated
PRC0089909,2026-08-28,MTR-HDD,Motor & magnet-bearing,HDD assembly,Mumbai,kg,149.29,188.37,26.18,134.36,203.44,REC1003,synthetic_calibrated
PRC0091371,2026-08-28,MTR-HDD,Motor & magnet-bearing,HDD assembly,Nagpur,kg,144.07,181.79,26.18,129.66,196.33,REC1001,synthetic_calibrated
PRC0090640,2026-08-28,MTR-HDD,Motor & magnet-bearing,HDD assembly,Nashik,kg,137.1,172.99,26.18,123.39,186.83,REC1042,synthetic_calibrated
PRC0089178,2026-08-28,MTR-HDD,Motor & magnet-bearing,HDD assembly,Pimpri-Chinchwad,kg,140.99,177.9,26.18,126.89,192.13,REC1009,synthetic_calibrated
PRC0088447,2026-08-28,MTR-HDD,Motor & magnet-bearing,HDD assembly,Pune,kg,151.77,191.5,26.18,136.59,206.82,REC1000,synthetic_calibrated
PRC0100874,2026-08-28,MTR-SML,Motor & magnet-bearing,Small AC/DC motor,Aurangabad,kg,70.12,84.65,20.72,63.11,91.42,REC1038,synthetic_calibrated
PRC0098681,2026-08-28,MTR-SML,Motor & magnet-bearing,Small AC/DC motor,Mumbai,kg,76.96,92.91,20.73,69.26,100.34,REC1003,synthetic_calibrated
PRC0100143,2026-08-28,MTR-SML,Motor & magnet-bearing,Small AC/DC motor,Nagpur,kg,70.47,85.07,20.72,63.42,91.88,REC1001,synthetic_calibrated
PRC0099412,2026-08-28,MTR-SML,Motor & magnet-bearing,Small AC/DC motor,Nashik,kg,72.48,87.5,20.72,65.23,94.5,REC1042,synthetic_calibrated
PRC0097950,2026-08-28,MTR-SML,Motor & magnet-bearing,Small AC/DC motor,Pimpri-Chinchwad,kg,74.93,90.46,20.73,67.44,97.7,REC1009,synthetic_calibrated
PRC0097219,2026-08-28,MTR-SML,Motor & magnet-bearing,Small AC/DC motor,Pune,kg,70.45,85.05,20.72,63.4,91.85,REC1000,synthetic_calibrated
PRC0096488,2026-08-28,MTR-SPK,Motor & magnet-bearing,Speaker magnet,Aurangabad,kg,95.54,119.51,25.09,85.99,129.07,REC1038,synthetic_calibrated
PRC0094295,2026-08-28,MTR-SPK,Motor & magnet-bearing,Speaker magnet,Mumbai,kg,99.77,124.8,25.09,89.79,134.78,REC1003,synthetic_calibrated
PRC0095757,2026-08-28,MTR-SPK,Motor & magnet-bearing,Speaker magnet,Nagpur,kg,94.25,117.9,25.09,84.82,127.33,REC1001,synthetic_calibrated
PRC0095026,2026-08-28,MTR-SPK,Motor & magnet-bearing,Speaker magnet,Nashik,kg,96.75,121.02,25.09,87.08,130.7,REC1042,synthetic_calibrated
PRC0093564,2026-08-28,MTR-SPK,Motor & magnet-bearing,Speaker magnet,Pimpri-Chinchwad,kg,98.9,123.71,25.09,89.01,133.61,REC1009,synthetic_calibrated
PRC0092833,2026-08-28,MTR-SPK,Motor & magnet-bearing,Speaker magnet,Pune,kg,100.19,125.33,25.09,90.17,135.36,REC1000,synthetic_calibrated
PRC0043856,2026-08-28,PCB-GPU,PCB,GPU / add-on card,Aurangabad,kg,755.94,962.39,27.31,680.35,1039.38,REC1038,synthetic_calibrated
PRC0041663,2026-08-28,PCB-GPU,PCB,GPU / add-on card,Mumbai,kg,817.38,1040.61,27.31,735.64,1123.86,REC1003,synthetic_calibrated
PRC0043125,2026-08-28,PCB-GPU,PCB,GPU / add-on card,Nagpur,kg,736.2,937.26,27.31,662.58,1012.24,REC1001,synthetic_calibrated
PRC0042394,2026-08-28,PCB-GPU,PCB,GPU / add-on card,Nashik,kg,758.1,965.14,27.31,682.29,1042.35,REC1042,synthetic_calibrated
PRC0040932,2026-08-28,PCB-GPU,PCB,GPU / add-on card,Pimpri-Chinchwad,kg,779.08,991.85,27.31,701.17,1071.2,REC1009,synthetic_calibrated
PRC0040201,2026-08-28,PCB-GPU,PCB,GPU / add-on card,Pune,kg,812.15,1033.95,27.31,730.94,1116.67,REC1000,synthetic_calibrated
PRC0048242,2026-08-28,PCB-LOW,PCB,TV / appliance board (low grade),Aurangabad,kg,119.35,155.86,30.59,107.42,168.33,REC1038,synthetic_calibrated
PRC0046049,2026-08-28,PCB-LOW,PCB,TV / appliance board (low grade),Mumbai,kg,148.93,194.48,30.58,134.04,210.04,REC1003,synthetic_calibrated
PRC0047511,2026-08-28,PCB-LOW,PCB,TV / appliance board (low grade),Nagpur,kg,135.9,177.47,30.59,122.31,191.67,REC1001,synthetic_calibrated
PRC0046780,2026-08-28,PCB-LOW,PCB,TV / appliance board (low grade),Nashik,kg,133.27,174.03,30.58,119.94,187.95,REC1042,synthetic_calibrated
PRC0045318,2026-08-28,PCB-LOW,PCB,TV / appliance board (low grade),Pimpri-Chinchwad,kg,133.22,173.97,30.59,119.9,187.89,REC1009,synthetic_calibrated
PRC0044587,2026-08-28,PCB-LOW,PCB,TV / appliance board (low grade),Pune,kg,135.03,176.33,30.59,121.53,190.44,REC1000,synthetic_calibrated
PRC0035084,2026-08-28,PCB-MBH,PCB,Motherboard (high grade),Aurangabad,kg,584.04,749.93,28.4,525.64,809.92,REC1038,synthetic_calibrated
PRC0032891,2026-08-28,PCB-MBH,PCB,Motherboard (high grade),Mumbai,kg,667.41,856.98,28.4,600.67,925.54,REC1003,synthetic_calibrated
PRC0034353,2026-08-28,PCB-MBH,PCB,Motherboard (high grade),Nagpur,kg,609.41,782.5,28.4,548.47,845.1,REC1001,synthetic_calibrated
PRC0033622,2026-08-28,PCB-MBH,PCB,Motherboard (high grade),Nashik,kg,596.76,766.26,28.4,537.08,827.56,REC1042,synthetic_calibrated
PRC0032160,2026-08-28,PCB-MBH,PCB,Motherboard (high grade),Pimpri-Chinchwad,kg,605.08,776.94,28.4,544.57,839.1,REC1009,synthetic_calibrated
PRC0031429,2026-08-28,PCB-MBH,PCB,Motherboard (high grade),Pune,kg,626.68,804.68,28.4,564.01,869.05,REC1000,synthetic_calibrated
PRC0052628,2026-08-28,PCB-MIX,PCB,Mixed populated board,Aurangabad,kg,320.79,415.41,29.5,288.71,448.64,REC1038,synthetic_calibrated
PRC0050435,2026-08-28,PCB-MIX,PCB,Mixed populated board,Mumbai,kg,370.78,480.14,29.49,333.7,518.55,REC1003,synthetic_calibrated
PRC0051897,2026-08-28,PCB-MIX,PCB,Mixed populated board,Nagpur,kg,322.92,418.17,29.5,290.63,451.62,REC1001,synthetic_calibrated
PRC0051166,2026-08-28,PCB-MIX,PCB,Mixed populated board,Nashik,kg,334.32,432.93,29.5,300.89,467.56,REC1042,synthetic_calibrated
PRC0049704,2026-08-28,PCB-MIX,PCB,Mixed populated board,Pimpri-Chinchwad,kg,364.67,472.23,29.5,328.2,510.01,REC1009,synthetic_calibrated
PRC0048973,2026-08-28,PCB-MIX,PCB,Mixed populated board,Pune,kg,362.1,468.9,29.49,325.89,506.41,REC1000,synthetic_calibrated
PRC0039470,2026-08-28,PCB-RAM,PCB,RAM / gold-finger,Aurangabad,kg,1866.67,2356.08,26.22,1680.0,2544.57,REC1038,synthetic_calibrated
PRC0037277,2026-08-28,PCB-RAM,PCB,RAM / gold-finger,Mumbai,kg,2190.77,2765.15,26.22,1971.69,2986.36,REC1003,synthetic_calibrated
PRC0038739,2026-08-28,PCB-RAM,PCB,RAM / gold-finger,Nagpur,kg,2019.47,2548.94,26.22,1817.52,2752.86,REC1001,synthetic_calibrated
PRC0038008,2026-08-28,PCB-RAM,PCB,RAM / gold-finger,Nashik,kg,1931.38,2437.76,26.22,1738.24,2632.78,REC1042,synthetic_calibrated
PRC0036546,2026-08-28,PCB-RAM,PCB,RAM / gold-finger,Pimpri-Chinchwad,kg,1864.92,2353.87,26.22,1678.43,2542.18,REC1009,synthetic_calibrated
PRC0035815,2026-08-28,PCB-RAM,PCB,RAM / gold-finger,Pune,kg,1954.51,2466.95,26.22,1759.06,2664.31,REC1000,synthetic_calibrated
PRC0109646,2026-08-28,PLA-ABS,Mixed plastic,ABS casing,Aurangabad,kg,31.18,34.9,11.93,28.06,37.69,REC1038,synthetic_calibrated
PRC0107453,2026-08-28,PLA-ABS,Mixed plastic,ABS casing,Mumbai,kg,35.2,39.4,11.93,31.68,42.55,REC1003,synthetic_calibrated
PRC0108915,2026-08-28,PLA-ABS,Mixed plastic,ABS casing,Nagpur,kg,32.6,36.49,11.93,29.34,39.41,REC1001,synthetic_calibrated
PRC0108184,2026-08-28,PLA-ABS,Mixed plastic,ABS casing,Nashik,kg,33.43,37.42,11.94,30.09,40.41,REC1042,synthetic_calibrated
