txn_id,lot_image_ref,lot_id,collector_id,recycler_id,material_category,material_code,weight_kg,weight_verified_kg,quoted_price,final_price,informal_benchmark_value,collection_city,collection_lat,collection_lng,handover_lat,handover_lng,handover_distance_km,quoted_at,handed_over_at,confirmed_at,settled_at,payment_mode,payment_status,txn_status,pickup_by_recycler,recycler_authorisation_at_txn,recycler_authorised_at_txn,is_anomaly,anomaly_type
TXN511812,img/lots/117622.jpg,LOT117622,COL2073,REC1066,PCB,PCB-RAM,5.8,5.5,14174.61,13150.45,11195.97,Nagpur,21.104731,79.156499,21.249439,78.918489,29.46,2026-03-29T02:42,2026-04-01T22:26,2026-04-02T03:21,2026-04-02T06:00,cash,paid,settled,False,active,True,False,
TXN511813,img/lots/108781.jpg,LOT108781,COL2217,REC1046,Battery,BAT-NIMH,3.8,3.7,222.74,213.59,194.75,Aurangabad,19.812935,75.377698,19.892702,75.483491,14.18,2026-03-29T19:57,2026-03-30T08:57,2026-03-30T22:26,2026-03-30T23:27,upi,paid,settled,False,active,True,False,
TXN511814,img/lots/112615.jpg,LOT112615,COL2147,REC1070,Cable,CBL-AL,22.6,21.6,2712.59,2556.99,2472.67,Pune,18.48021,73.84134,18.729059,74.245401,50.78,2026-03-30T14:09,,,,cash,not_due,matched,False,active,True,False,
TXN511815,img/lots/106103.jpg,LOT106103,COL2204,REC1040,LCD/LED panel,LCD-LAP,12.2,11.8,556.56,541.11,474.46,Pune,18.538881,73.839059,18.600139,73.85014,6.91,2026-03-29T17:36,2026-03-31T04:04,2026-03-31T05:10,2026-03-31T20:06,upi,paid,settled,False,active,True,False,
TXN511816,img/lots/103127.jpg,LOT103127,COL2350,REC1035,LCD/LED panel,LCD-BLA,16.9,17.6,861.59,878.21,697.8,Aurangabad,19.88131,75.295494,19.876948,75.429841,14.06,2026-03-30T11:20,2026-03-30T16:45,2026-03-30T23:34,2026-04-03T03:31,cash,paid,settled,False,suspended,False,False,
TXN511817,img/lots/102593.jpg,LOT102593,COL2139,REC1031,Cable,CBL-CU,49.1,48.0,13917.61,13377.32,13596.28,Mumbai,19.0595,72.857031,19.05,72.861409,1.15,2026-03-30T03:44,2026-03-31T09:40,2026-04-01T05:10,2026-04-01T14:03,cash,paid,settled,True,expiring_soon,True,False,
TXN511818,img/lots/108741.jpg,LOT108741,COL2005,REC1048,LCD/LED panel,LCD-LAP,20.0,20.6,967.76,976.69,777.8,Pune,18.53149,73.917049,18.758946,74.257208,43.86,2026-03-30T02:24,2026-04-02T18:49,2026-04-03T12:51,2026-04-04T15:56,cash,paid,settled,False,active,True,False,
TXN511819,img/lots/106536.jpg,LOT106536,COL2197,REC1043,Cable,CBL-AL,60.0,27.3,6843.31,6764.62,6374.4,Pimpri-Chinchwad,18.549541,73.790404,18.623496,73.810212,8.48,2026-03-29T22:15,2026-03-31T20:22,2026-04-01T09:06,2026-04-02T01:05,cash,paid,settled,False,suspended,False,True,weight_value_mismatch
TXN511820,img/lots/109989.jpg,LOT109989,COL2350,REC1046,Cable,CBL-AL,102.6,102.6,10919.7,10502.22,10690.92,Aurangabad,19.818605,75.334812,19.892702,75.483491,17.6,2026-03-29T18:17,2026-04-01T23:10,2026-04-02T11:08,2026-04-02T14:20,cash,paid,settled,False,active,True,False,
TXN511821,img/lots/114071.jpg,LOT114071,COL2139,REC1019,Mixed plastic,PLA-ABS,143.8,145.0,6249.14,6392.25,5015.74,Mumbai,19.075846,72.877564,19.197379,73.19812,36.28,2026-03-30T01:59,2026-03-31T07:19,2026-04-01T02:10,2026-04-02T02:37,cash,paid,settled,False,active,True,False,
TXN511822,img/lots/100022.jpg,LOT100022,COL2258,REC1025,Motor & magnet-bearing,MTR-SML,65.4,64.4,5851.65,5805.84,5027.95,Mumbai,19.068241,72.867849,19.983711,73.773494,139.18,2026-03-30T06:24,2026-04-01T06:37,2026-04-01T16:18,2026-04-02T10:19,cash,paid,settled,False,active,True,True,impossible_geography
TXN511823,img/lots/117205.jpg,LOT117205,COL2073,REC1014,Mixed plastic,PLA-ABS,25.6,25.5,995.83,997.43,852.99,Nagpur,21.125035,78.993839,21.127708,78.961071,3.41,2026-03-29T22:40,2026-04-01T23:16,2026-04-02T07:42,,cash,paid,confirmed,False,expiring_soon,True,False,
TXN511824,img/lots/109170.jpg,LOT109170,COL2102,REC1037,Mixed plastic,PLA-PCABS,29.9,30.2,1356.07,1340.87,1164.9,Mumbai,19.11579,72.895507,19.053222,73.10613,23.2,2026-03-30T04:06,,,,cash,not_due,matched,False,active,True,False,
TXN511825,img/lots/100259.jpg,LOT100259,COL2267,REC1061,Mixed plastic,PLA-HIPS,26.4,25.6,777.02,735.3,679.8,Nashik,19.968807,73.809653,19.976167,73.716182,9.8,2026-03-30T05:26,2026-04-01T21:06,2026-04-02T02:35,2026-04-02T03:13,upi,paid,settled,False,expiring_soon,True,False,
TXN511826,img/lots/114535.jpg,LOT114535,COL2129,REC1044,PCB,PCB-LOW,11.7,11.5,2081.81,1991.2,1640.57,Pune,18.49862,73.825791,18.653439,73.835961,17.25,2026-03-30T10:09,2026-04-02T03:23,2026-04-02T11:33,2026-04-02T15:53,cash,paid,settled,True,active,True,False,
TXN511827,img/lots/117712.jpg,LOT117712,COL2120,REC1012,Cable,CBL-MIX,5.5,5.4,498.52,477.48,447.48,Mumbai,19.125722,72.907541,19.051579,72.877861,8.81,2026-03-29T22:39,2026-04-02T01:57,2026-04-02T20:49,2026-04-03T02:17,cash,paid,settled,True,active,True,False,
TXN511828,img/lots/116908.jpg,LOT116908,COL2168,REC1026,Motor & magnet-bearing,MTR-HDD,16.3,15.6,3173.07,2948.47,2421.04,Pimpri-Chinchwad,18.646209,73.81118,18.610734,73.821535,4.09,2026-03-30T20:54,2026-03-31T15:44,2026-04-01T10:12,2026-04-01T22:59,upi,paid,settled,False,active,True,False,
TXN511829,img/lots/113082.jpg,LOT113082,COL2139,REC1019,CRT,CRT-MON,93.5,100.1,1425.93,1516.43,975.2,Mumbai,19.120465,72.9125,19.197379,73.19812,31.2,2026-03-30T09:44,2026-03-31T19:54,2026-04-01T07:34,2026-04-01T12:48,cash,paid,settled,False,active,True,False,
TXN511830,img/lots/104274.jpg,LOT104274,COL2350,REC1046,Cable,CBL-ARM,23.2,22.1,3103.49,2829.86,3007.88,Aurangabad,19.834769,75.307183,19.892702,75.483491,19.53,2026-03-30T12:32,2026-03-31T19:53,,,cash,pending,handed_over,False,active,True,False,
TXN511831,img/lots/113899.jpg,LOT113899,COL2038,REC1066,Cable,CBL-AL,44.7,44.0,5141.5,2134.49,4803.46,Nagpur,21.10433,79.094871,21.249439,78.918489,24.39,2026-03-29T20:56,2026-04-02T00:51,2026-04-02T02:50,2026-04-02T03:49,cash,paid,settled,False,active,True,True,price_out_of_band
TXN511832,img/lots/109676.jpg,LOT109676,COL2041,REC1045,Cable,CBL-MIX,47.5,45.1,4504.48,4223.87,3714.5,Pune,18.518801,73.90822,18.508243,73.922807,1.93,2026-03-30T12:03,2026-04-03T09:42,2026-04-04T01:35,2026-04-05T07:51,cash,paid,settled,False,active,True,False,
TXN511833,img/lots/107117.jpg,LOT107117,COL2139,REC1019,Motor & magnet-bearing,MTR-HDD,8.4,8.1,1742.39,1630.47,1241.35,Mumbai,19.157233,72.886286,19.197379,73.19812,33.05,2026-03-31T09:54,2026-04-03T08:18,2026-04-04T03:02,2026-04-04T22:07,upi,paid,settled,False,active,True,False,
TXN511834,img/lots/102112.jpg,LOT102112,COL2216,REC1011,CRT,CRT-CTV,77.4,74.5,1518.73,1462.43,1099.08,Pune,18.532499,73.839207,18.505498,73.917334,8.77,2026-03-30T23:17,2026-03-31T19:31,2026-04-01T06:34,2026-04-01T14:11,cash,paid,settled,True,active,True,False,
TXN511835,img/lots/113020.jpg,LOT113020,COL2223,REC1002,PCB,PCB-LOW,15.1,14.3,2811.02,2512.09,2102.98,Nagpur,21.163216,79.022601,21.234049,78.898754,15.06,2026-03-31T10:17,2026-04-03T05:40,2026-04-03T22:26,,upi,partial,confirmed,False,active,True,False,
TXN511836,img/lots/100180.jpg,LOT100180,COL2135,REC1016,Battery,BAT-PB,10.1,9.3,832.3,767.86,761.74,Mumbai,19.075925,72.884185,19.09417,72.984504,10.74,2026-03-31T08:04,2026-04-02T20:03,2026-04-03T09:22,2026-04-03T10:31,cash,paid,settled,False,active,True,False,
TXN511837,img/lots/108652.jpg,LOT108652,COL2134,REC1059,PCB,PCB-LOW,5.3,5.4,1012.58,1042.96,707.18,Aurangabad,19.922319,75.427298,19.884991,75.415283,4.34,2026-03-31T05:36,2026-04-02T01:19,2026-04-02T13:23,2026-04-03T12:11,cash,paid,settled,False,active,True,False,
TXN511838,img/lots/105715.jpg,LOT105715,COL2086,REC1046,Mixed plastic,PLA-HIPS,32.4,31.4,841.73,823.9,792.5,Aurangabad,19.872823,75.318412,19.892702,75.483491,17.4,2026-03-31T04:49,2026-04-04T01:11,2026-04-04T12:45,2026-04-04T14:57,cash,paid,settled,False,active,True,False,
TXN511839,img/lots/116757.jpg,LOT116757,COL2040,REC1042,PCB,PCB-LOW,6.0,5.9,1021.8,972.86,782.76,Nashik,19.91149,73.74235,21.140558,79.083643,572.72,2026-03-31T10:56,2026-04-01T06:51,2026-04-01T08:00,2026-04-04T08:27,cash,paid,settled,True,active,True,True,impossible_geography
TXN511840,img/lots/116447.jpg,LOT116447,COL2073,REC1002,Mixed plastic,PLA-HIPS,20.6,20.6,597.34,596.53,526.12,Nagpur,21.144072,79.192176,21.234049,78.898754,32.02,2026-03-30T17:25,2026-04-03T07:41,2026-04-03T18:01,2026-04-03T22:19,cash,paid,settled,False,active,True,False,
TXN511841,img/lots/118578.jpg,LOT118578,COL2139,REC1012,Cable,CBL-MIX,19.4,17.9,1753.68,1586.06,1574.31,Mumbai,19.063055,72.791906,19.051579,72.877861,9.12,2026-03-30T17:11,2026-04-01T18:53,2026-04-02T13:30,2026-04-02T17:29,upi,paid,settled,False,active,True,False,
TXN511842,img/lots/102065.jpg,LOT102065,COL2384,REC1065,CRT,CRT-CTV,63.0,62.9,1141.91,1142.22,894.6,Pune,18.452319,73.928158,18.742296,73.879172,32.65,2026-03-30T19:13,2026-03-31T13:30,2026-03-31T18:07,2026-04-01T08:52,cash,paid,settled,True,expired,False,False,
TXN511843,img/lots/103620.jpg,LOT103620,COL2380,REC1009,Mixed plastic,PLA-ABS,119.5,125.5,4261.18,4285.75,3953.06,Pimpri-Chinchwad,18.565988,73.772081,18.624229,73.812682,7.76,2026-03-30T23:57,2026-04-03T08:39,2026-04-03T11:00,2026-04-03T14:14,cash,paid,settled,False,expiring_soon,True,False,
TXN511844,img/lots/111985.jpg,LOT111985,COL2184,REC1025,Mixed plastic,PLA-PCABS,55.8,52.8,2291.19,2164.39,2103.1,Mumbai,19.059641,72.856622,19.118039,73.013026,17.67,2026-03-31T14:16,2026-04-02T20:42,,,cash,pending,handed_over,False,active,True,False,
TXN511845,img/lots/109543.jpg,LOT109543,COL2200,REC1073,Mixed plastic,PLA-HIPS,26.4,27.7,797.82,819.67,717.55,Mumbai,19.124261,72.951349,19.067752,73.07251,14.2,2026-03-31T17:42,2026-04-01T21:36,2026-04-02T01:22,,cash,partial,confirmed,False,active,True,False,
TXN511846,img/lots/107555.jpg,LOT107555,COL2047,REC1029,PCB,PCB-LOW,5.4,5.5,992.47,992.1,762.59,Pune,18.486219,73.861135,18.798913,74.228936,52.06,2026-03-31T12:49,2026-04-03T05:20,2026-04-03T18:41,2026-04-04T03:57,cash,paid,settled,True,expired,False,False,
TXN511847,img/lots/111474.jpg,LOT111474,COL2350,REC1059,Motor & magnet-bearing,MTR-HDD,16.2,15.5,3122.79,2980.76,2257.31,Aurangabad,19.960872,75.288601,19.884991,75.415283,15.7,2026-03-31T09:53,2026-04-02T20:34,2026-04-03T12:49,2026-04-04T11:55,cash,paid,settled,False,active,True,False,
TXN511848,img/lots/107042.jpg,LOT107042,COL2168,REC1050,PCB,PCB-MIX,3.2,3.2,1358.06,1376.4,1032.61,Pimpri-Chinchwad,18.666399,73.794548,18.60717,73.817319,7.01,2026-03-30T16:44,2026-03-31T01:53,2026-03-31T10:08,2026-03-31T18:36,cash,paid,settled,False,active,True,False,
TXN511849,img/lots/114106.jpg,LOT114106,COL2328,REC1047,PCB,PCB-MIX,45.0,46.0,18064.92,17883.5,14521.05,Pimpri-Chinchwad,18.629522,73.822832,18.665448,73.756097,8.09,2026-03-31T06:42,2026-04-02T15:54,2026-04-02T16:28,2026-04-04T05:53,cash,paid,settled,False,active,True,False,
TXN511850,img/lots/103270.jpg,LOT103270,COL2168,REC1030,Cable,CBL-AL,16.6,17.1,1901.09,1943.68,1828.99,Pimpri-Chinchwad,18.637826,73.899004,18.683961,73.76457,15.06,2026-03-31T21:15,2026-04-01T21:06,2026-04-02T04:28,,cash,partial,confirmed,True,active,True,False,
TXN511851,img/lots/106611.jpg,LOT106611,COL2139,REC1034,Battery,BAT-PB,12.6,12.3,1025.44,0.0,950.29,Mumbai,19.066105,72.877307,19.061762,73.088075,22.16,2026-03-31T01:59,,,,cash,not_due,cancelled,False,active,True,False,
TXN511852,img/lots/111179.jpg,LOT111179,COL2386,REC1025,Mixed plastic,PLA-PCABS,75.4,73.0,3095.98,2984.87,2841.83,Mumbai,19.075074,72.835738,19.118039,73.013026,19.23,2026-03-31T17:39,2026-04-03T09:08,2026-04-04T02:07,2026-04-05T15:25,upi,paid,settled,False,active,True,False,
TXN511853,img/lots/119339.jpg,LOT119339,COL2221,REC1029,Mixed plastic,PLA-PCABS,58.3,58.4,2458.24,2486.24,2181.59,Pune,18.52571,73.902037,18.798913,74.228936,45.92,2026-03-31T17:36,2026-04-04T02:08,2026-04-04T04:46,2026-04-05T12:36,cash,paid,settled,True,expired,False,False,
TXN511854,img/lots/107858.jpg,LOT107858,COL2185,REC1051,Cable,CBL-CU,20.9,20.6,6336.18,6176.89,5881.26,Nashik,20.055181,73.868581,19.987342,73.74065,15.35,2026-03-31T16:21,2026-04-03T16:43,2026-04-04T07:45,2026-04-05T03:06,cash,paid,settled,False,active,True,False,
TXN511855,img/lots/119509.jpg,LOT119509,COL2129,REC1072,CRT,CRT-YOK,45.8,45.2,2479.87,2381.36,2146.19,Pune,18.51922,73.859458,18.753425,74.24613,48.35,2026-03-31T02:54,2026-03-31T14:46,2026-04-01T00:17,2026-04-05T08:58,cash,paid,settled,False,active,True,False,
TXN511856,img/lots/119756.jpg,LOT119756,COL2139,REC1034,Mixed plastic,PLA-HIPS,48.9,45.8,1407.13,1325.36,1329.1,Mumbai,19.07406,72.958185,19.061762,73.088075,13.72,2026-03-31T06:18,2026-04-03T15:18,,,cash,pending,handed_over,False,active,True,False,
TXN511857,img/lots/115770.jpg,LOT115770,COL2374,REC1001,Cable,CBL-CU,82.7,81.8,22931.99,22260.98,20957.01,Nagpur,21.132054,79.13441,21.234281,78.936805,23.43,2026-03-31T05:51,2026-04-01T16:31,2026-04-02T06:00,,cash,partial,confirmed,False,active,True,False,
TXN511858,img/lots/113225.jpg,LOT113225,COL2005,REC1005,CRT,CRT-YOK,8.0,7.7,434.46,424.15,374.88,Pune,18.463412,73.93608,18.508503,73.926714,5.11,2026-03-31T10:57,2026-04-04T02:01,2026-04-04T18:09,,cash,pending,confirmed,False,expiring_soon,True,False,
TXN511859,img/lots/106175.jpg,LOT106175,COL2299,REC1050,PCB,PCB-GPU,7.6,7.4,8286.63,7974.9,6408.4,Pimpri-Chinchwad,18.612047,73.837025,18.60717,73.817319,2.15,2026-03-31T11:03,2026-04-02T23:40,,,upi,pending,handed_over,False,active,True,False,
TXN511860,img/lots/112935.jpg,LOT112935,COL2369,REC1030,Mixed plastic,PLA-MIX,29.2,70.5,391.01,366.94,365.29,Pimpri-Chinchwad,18.599924,73.844885,18.683961,73.76457,12.61,2026-03-31T17:58,2026-04-01T00:16,2026-04-01T14:21,2026-04-02T00:20,cash,paid,settled,True,active,True,True,weight_value_mismatch
TXN511861,img/lots/117388.jpg,LOT117388,COL2209,REC1040,LCD/LED panel,LCD-BLA,8.9,8.6,471.62,461.5,416.7,Pune,18.557549,73.760963,18.600139,73.85014,10.52,2026-03-31T18:53,2026-04-02T01:23,2026-04-02T07:07,2026-04-02T18:19,cash,paid,settled,False,active,True,False,
TXN511862,img/lots/110812.jpg,LOT110812,COL2143,REC1005,PCB,PCB-GPU,13.9,12.9,13885.74,12857.0,10845.06,Pune,18.521891,73.845887,18.508503,73.926714,8.65,2026-03-31T06:06,2026-04-02T19:38,2026-04-03T12:25,2026-04-03T18:45,cash,paid,settled,False,expiring_soon,True,False,
TXN511863,img/lots/106307.jpg,LOT106307,COL2332,REC1014,Cable,CBL-AL,40.8,40.1,4285.93,4194.5,3854.78,Nagpur,21.190817,79.036692,21.127708,78.961071,10.52,2026-03-30T23:45,2026-03-31T05:28,,,upi,pending,handed_over,False,expiring_soon,True,False,
TXN511864,img/lots/110262.jpg,LOT110262,COL2058,REC1069,LCD/LED panel,LCD-MON,22.2,21.0,883.82,800.28,703.3,Nashik,20.008981,73.790943,19.961843,73.714173,9.58,2026-03-31T01:03,2026-04-02T10:27,2026-04-03T05:41,2026-04-07T15:01,cash,paid,settled,False,active,True,False,
TXN511865,img/lots/101420.jpg,LOT101420,COL2338,REC1031,Mixed plastic,PLA-PCABS,7.4,7.0,305.74,291.7,278.91,Mumbai,19.062641,72.870693,19.05,72.861409,1.71,2026-03-31T05:32,2026-04-03T14:10,2026-04-03T23:34,,cash,paid,confirmed,False,expiring_soon,True,False,
TXN511866,img/lots/110891.jpg,LOT110891,COL2315,REC1053,Cable,CBL-CU,30.1,29.5,8527.06,8181.4,8470.14,Nashik,19.992083,73.806093,19.980059,73.717878,9.31,2026-03-30T21:27,2026-04-01T15:49,2026-04-02T05:37,2026-04-02T13:37,cash,paid,settled,False,active,True,False,
TXN511867,img/lots/100108.jpg,LOT100108,COL2105,REC1057,PCB,PCB-LOW,2.9,2.8,502.02,1137.96,409.54,Pune,18.521813,73.858039,18.756525,74.254744,49.28,2026-03-31T07:06,2026-03-31T18:52,2026-04-01T13:08,2026-04-04T05:05,cash,paid,settled,False,active,True,True,price_out_of_band
TXN511868,img/lots/102227.jpg,LOT102227,COL2135,REC1025,LCD/LED panel,LCD-LAP,23.3,22.4,1143.11,1120.25,965.32,Mumbai,19.08134,72.950958,19.118039,73.013026,7.69,2026-03-30T21:04,2026-04-01T02:35,2026-04-01T16:37,2026-04-02T07:53,cash,paid,settled,False,active,True,False,
TXN511869,img/lots/115542.jpg,LOT115542,COL2168,REC1047,Cable,CBL-AL,7.8,7.6,880.47,834.5,859.4,Pimpri-Chinchwad,18.554043,73.759619,18.665448,73.756097,12.39,2026-03-31T17:52,2026-04-02T15:26,2026-04-02T20:16,2026-04-03T21:57,cash,paid,settled,False,active,True,False,
TXN511870,img/lots/104813.jpg,LOT104813,COL2280,REC1044,PCB,PCB-MBH,7.4,7.1,6043.49,5940.03,4844.34,Pune,18.442655,73.86546,18.653439,73.835961,23.64,2026-04-01T12:41,2026-04-04T18:06,2026-04-04T22:05,2026-04-05T03:10,cash,paid,settled,True,active,True,False,
TXN511871,img/lots/117938.jpg,LOT117938,COL2139,REC1037,Cable,CBL-MIX,40.1,40.4,3837.46,3769.38,3390.86,Mumbai,19.134222,72.916765,19.053222,73.10613,21.84,2026-04-01T08:15,,,,cash,not_due,matched,False,active,True,False,
TXN511872,img/lots/104920.jpg,LOT104920,COL2139,REC1012,PCB,PCB-RAM,11.0,10.9,31283.21,30406.62,24452.34,Mumbai,19.068857,72.82281,19.051579,72.877861,6.1,2026-04-01T02:07,,,,cash,not_due,quoted,True,active,True,False,
TXN511873,img/lots/106650.jpg,LOT106650,COL2163,REC1046,CRT,CRT-CTV,16.9,16.8,290.11,277.59,226.8,Aurangabad,19.901899,75.275964,19.892702,75.483491,21.72,2026-04-01T10:48,2026-04-02T04:56,2026-04-02T13:32,2026-04-02T16:11,upi,paid,settled,False,active,True,False,
TXN511874,img/lots/101970.jpg,LOT101970,COL2354,REC1052,LCD/LED panel,LCD-MON,37.0,36.0,1466.5,1413.16,1284.27,Mumbai,19.05439,72.869868,19.05694,72.918592,5.13,2026-03-31T14:24,2026-04-03T09:20,2026-04-03T22:13,2026-04-04T04:25,upi,paid,settled,True,active,True,False,
TXN511875,img/lots/100977.jpg,LOT100977,COL2243,REC1053,Cable,CBL-CU,18.8,17.5,5009.35,4383.38,4975.61,Nashik,19.903695,73.805082,19.980059,73.717878,12.46,2026-04-01T04:58,2026-04-02T03:05,2026-04-02T03:55,,cash,partial,confirmed,False,active,True,False,
TXN511876,img/lots/115660.jpg,LOT115660,COL2064,REC1012,CRT,CRT-MON,57.9,58.4,819.82,826.58,615.48,Mumbai,19.150049,72.9112,19.051579,72.877861,11.5,2026-03-31T16:50,,,,cash,not_due,quoted,False,active,True,False,
TXN511877,img/lots/117125.jpg,LOT117125,COL2350,REC1062,Battery,BAT-LI,16.4,15.8,1716.47,1711.52,1343.16,Aurangabad,19.949958,75.276191,19.872958,75.461709,21.2,2026-03-31T17:23,2026-04-03T15:25,2026-04-03T20:02,2026-04-04T13:18,upi,paid,settled,False,active,True,False,
TXN511878,img/lots/117819.jpg,LOT117819,COL2129,REC1045,Motor & magnet-bearing,MTR-SML,14.1,14.3,1445.72,1474.42,1084.71,Pune,18.548823,73.848418,18.508243,73.922807,9.05,2026-03-31T11:14,2026-04-01T23:25,2026-04-02T16:46,2026-04-03T16:52,cash,paid,settled,False,active,True,False,
TXN511879,img/lots/101469.jpg,LOT101469,COL2223,REC1066,CRT,CRT-YOK,26.3,27.0,1293.29,1345.69,1118.01,Nagpur,21.147238,79.183978,21.249439,78.918489,29.78,2026-03-31T20:13,2026-04-03T04:24,2026-04-03T06:46,2026-04-03T09:11,upi,paid,settled,False,active,True,False,
TXN511880,img/lots/113652.jpg,LOT113652,COL2139,REC1037,Motor & magnet-bearing,MTR-SPK,9.3,9.2,1236.6,1213.13,959.95,Mumbai,19.057268,72.911568,19.053222,73.10613,20.45,2026-04-01T08:18,2026-04-02T02:29,2026-04-02T16:04,2026-04-03T08:01,cash,paid,settled,False,active,True,False,
TXN511881,img/lots/119583.jpg,LOT119583,COL2267,REC1069,Motor & magnet-bearing,MTR-HDD,22.7,20.9,4184.26,3901.18,3213.87,Nashik,19.941657,73.76181,19.961843,73.714173,5.46,2026-03-31T23:22,2026-04-03T13:53,2026-04-03T19:17,,cash,pending,confirmed,True,active,True,False,
TXN511882,img/lots/103110.jpg,LOT103110,COL2011,REC1013,Motor & magnet-bearing,MTR-SPK,18.0,17.8,2186.83,2104.78,1720.98,Nagpur,21.151618,79.151269,21.224069,78.915987,25.69,2026-04-01T08:08,2026-04-05T02:55,2026-04-05T19:19,,cash,pending,confirmed,False,active,True,False,
TXN511883,img/lots/103369.jpg,LOT103369,COL2073,REC1017,Mixed plastic,PLA-PCABS,194.6,194.9,7138.28,7155.73,6598.89,Nagpur,21.156868,79.034691,20.924287,79.001457,26.09,2026-03-31T18:57,2026-04-01T19:10,2026-04-02T10:13,2026-04-03T22:11,upi,paid,settled,True,active,True,False,
TXN511884,img/lots/111606.jpg,LOT111606,COL2139,REC1063,Cable,CBL-CU,55.6,56.6,16673.24,17527.1,15444.57,Mumbai,19.016687,72.946521,19.130163,73.018162,14.69,2026-04-01T13:16,2026-04-01T19:34,2026-04-01T21:55,,cash,pending,confirmed,True,expiring_soon,True,False,
TXN511885,img/lots/111133.jpg,LOT111133,COL2217,REC1046,Motor & magnet-bearing,MTR-SML,4.9,4.5,377.81,0.0,326.63,Aurangabad,19.795373,75.388212,19.892702,75.483491,14.71,2026-03-31T20:23,,,,cash,not_due,cancelled,False,active,True,False,
TXN511886,img/lots/110419.jpg,LOT110419,COL2040,REC1061,Motor & magnet-bearing,MTR-SML,10.5,10.3,972.21,951.34,781.1,Nashik,19.971819,73.854969,19.976167,73.716182,14.51,2026-04-01T00:17,2026-04-03T09:34,2026-04-03T21:13,2026-04-04T02:13,upi,paid,settled,False,expiring_soon,True,False,
TXN511887,img/lots/118266.jpg,LOT118266,COL2134,REC1038,Cable,CBL-ARM,15.0,14.6,2091.68,1993.08,1909.65,Aurangabad,19.939317,75.402359,19.870816,75.388885,7.75,2026-03-31T13:47,,,,cash,not_due,matched,False,active,True,False,
TXN511888,img/lots/112517.jpg,LOT112517,COL2139,REC1037,Motor & magnet-bearing,MTR-CMP,9.6,9.4,747.37,721.95,612.0,Mumbai,19.030704,72.872276,19.053222,73.10613,24.71,2026-03-31T15:07,2026-04-04T01:25,2026-04-04T04:31,2026-04-05T11:54,cash,paid,settled,False,active,True,False,
TXN511889,img/lots/103623.jpg,LOT103623,COL2243,REC1061,Mixed plastic,PLA-HIPS,68.8,68.1,2016.45,2023.86,1764.03,Nashik,19.952554,73.863315,19.976167,73.716182,15.6,2026-04-01T13:05,2026-04-05T08:13,2026-04-05T20:19,,cash,pending,confirmed,True,expiring_soon,True,False,
TXN511890,img/lots/111908.jpg,LOT111908,COL2356,REC1051,Cable,CBL-MIX,160.0,162.2,13667.0,0.0,12184.0,Nashik,19.995924,73.876464,19.987342,73.74065,14.22,2026-03-31T14:53,,,,cash,not_due,cancelled,True,active,True,False,
TXN511891,img/lots/119149.jpg,LOT119149,COL2122,REC1012,Mixed plastic,PLA-ABS,68.2,67.6,2769.61,2812.14,2439.51,Mumbai,19.148768,72.924164,19.051579,72.877861,11.85,2026-04-01T15:11,2026-04-03T08:48,2026-04-03T20:00,2026-04-04T02:01,upi,paid,settled,True,active,True,False,
TXN511892,img/lots/110710.jpg,LOT110710,COL2245,REC1021,LCD/LED panel,LCD-LAP,7.2,7.6,345.06,351.24,290.52,Pune,18.493781,73.879091,18.795498,73.884911,33.56,2026-03-31T19:03,2026-04-04T02:13,2026-04-04T21:16,2026-04-04T23:12,cash,paid,settled,False,expiring_soon,True,False,
TXN511893,img/lots/115431.jpg,LOT115431,COL2259,REC1018,Cable,CBL-CU,20.9,20.4,6191.61,5809.99,5832.14,Pune,18.511953,73.852705,18.744455,73.854611,25.85,2026-03-31T15:18,2026-04-01T08:52,2026-04-01T17:29,,cash,pending,confirmed,False,active,True,False,
TXN511894,img/lots/101410.jpg,LOT101410,COL2315,REC1069,LCD/LED panel,LCD-MON,19.5,20.1,760.22,770.28,605.09,Nashik,20.029234,73.769259,19.961843,73.714173,9.45,2026-04-01T06:42,,,,upi,not_due,quoted,True,active,True,False,
TXN511895,img/lots/101798.jpg,LOT101798,COL2139,REC1010,Cable,CBL-ARM,25.9,27.5,4262.12,4547.2,3664.59,Mumbai,19.033201,72.967114,19.169603,73.191316,28.02,2026-04-01T17:16,2026-04-03T09:40,2026-04-03T18:05,2026-04-04T17:22,cash,paid,settled,True,expired,False,False,
TXN511896,img/lots/111498.jpg,LOT111498,COL2156,REC1045,Cable,CBL-MIX,4.9,4.6,500.47,465.21,412.63,Pune,18.527657,73.848285,18.508243,73.922807,8.15,2026-04-01T05:44,2026-04-04T09:27,2026-04-05T01:03,2026-04-05T16:15,cash,paid,settled,False,active,True,False,
TXN511897,img/lots/117580.jpg,LOT117580,COL2040,REC1061,Motor & magnet-bearing,MTR-HDD,17.9,17.3,3296.29,3333.59,2534.28,Nashik,20.050145,73.82211,19.976167,73.716182,13.79,2026-03-31T18:35,2026-04-02T07:11,2026-04-02T19:20,2026-04-02T21:23,cash,paid,settled,False,expiring_soon,True,False,
TXN511898,img/lots/118480.jpg,LOT118480,COL2139,REC1052,Mixed plastic,PLA-ABS,180.2,176.7,6770.0,6395.75,6445.75,Mumbai,19.144509,72.919028,19.05694,72.918592,9.74,2026-04-01T16:29,2026-04-02T14:13,2026-04-03T09:50,2026-04-03T13:50,cash,paid,settled,True,active,True,False,
