trace_id,lot_id,txn_id,handover_ref,photo_refs,photo_reused_from_other_lot,scale_photo_ref,weight_kg,gps_lat,gps_lng,gps_accuracy_m,captured_at,device_offline_at_capture,synced_at,sync_lag_minutes,recycler_confirmed_at,confirmation_method,downstream_status,epr_credit_reference
TRC712914,LOT107628,TXN514970,KC-UY6KT9,img/lots/107628.jpg|img/handover/512914_0.jpg|img/handover/512914_1.jpg|img/handover/512914_2.jpg,False,img/scale/512914.jpg,37.7,19.884991,75.415283,9,2026-07-15T04:06,False,2026-07-15T04:09,3,2026-07-15T13:17,qr_scan,sent_for_recovery,EPR/MH/2025/87219
TRC712915,LOT119088,TXN514971,KC-XHUYTL,img/lots/119088.jpg|img/handover/512915_0.jpg,False,img/scale/512915.jpg,96.0,18.635023,73.817644,7,2026-07-14T07:10,False,2026-07-14T07:13,3,2026-07-14T19:38,code_entry,recovery_complete,EPR/MH/2026/84651
TRC712916,LOT118640,TXN514972,KC-E6TRHV,img/lots/118640.jpg|img/handover/512916_0.jpg,False,img/scale/512916.jpg,10.5,20.007228,73.704275,11,2026-07-11T21:41,True,2026-07-12T15:43,1082,2026-07-12T14:23,qr_scan,segregated,
TRC712917,LOT100925,TXN514973,KC-RNRLK4,img/lots/100925.jpg|img/handover/512917_0.jpg|img/handover/512917_1.jpg|img/handover/512917_2.jpg,False,img/scale/512917.jpg,8.0,19.061762,73.088075,4,2026-07-11T12:06,False,2026-07-11T12:07,1,2026-07-11T19:04,qr_scan,recovery_complete,EPR/MH/2026/65891
TRC712918,LOT117084,TXN514975,KC-6ALLCD,img/lots/117084.jpg|img/handover/512918_0.jpg,False,img/scale/512918.jpg,3.2,18.512157,73.91829,10,2026-07-12T04:21,True,2026-07-12T17:32,791,2026-07-12T09:53,spoken_code,sent_for_recovery,EPR/MH/2025/31158
TRC712919,LOT119712,TXN514976,KC-HRPPWM,img/lots/119712.jpg|img/handover/512919_0.jpg|img/handover/512919_1.jpg,False,img/scale/512919.jpg,3.2,18.683961,73.76457,23,2026-07-12T11:27,False,2026-07-12T11:29,2,2026-07-12T19:08,code_entry,received_at_facility,
TRC712920,LOT106383,TXN514977,KC-KX4HYP,img/lots/106383.jpg|img/handover/512920_0.jpg|img/handover/512920_1.jpg|img/handover/512920_2.jpg,False,img/scale/512920.jpg,9.4,18.505498,73.917334,14,2026-07-15T00:40,False,2026-07-15T00:42,2,2026-07-15T15:22,code_entry,awaiting_confirmation,
TRC712921,LOT105532,TXN514978,KC-TN63HD,img/lots/105532.jpg|img/handover/512921_0.jpg,False,img/scale/512921.jpg,4.1,18.620266,73.821743,32,2026-07-13T08:10,False,2026-07-13T08:13,3,2026-07-13T13:49,spoken_code,sent_for_recovery,
TRC712922,LOT103987,TXN514979,KC-YA3XPK,img/lots/103987.jpg|img/handover/512922_0.jpg|img/handover/512922_1.jpg,False,img/scale/512922.jpg,33.0,19.061762,73.088075,10,2026-07-15T16:43,True,2026-07-15T21:10,267,2026-07-15T19:10,qr_scan,segregated,
TRC712923,LOT114208,TXN514980,KC-PAHAJX,img/lots/114208.jpg|img/handover/512923_0.jpg|img/handover/512923_1.jpg|img/handover/512923_2.jpg,False,img/scale/512923.jpg,4.7,19.061762,73.088075,16,2026-07-15T10:24,False,2026-07-15T10:26,2,2026-07-15T12:07,spoken_code,recovery_complete,EPR/MH/2025/19357
TRC712924,LOT104810,TXN514981,KC-ADVAMU,img/lots/104810.jpg|img/handover/512924_0.jpg,False,img/scale/512924.jpg,6.0,19.051579,72.877861,22,2026-07-13T05:33,False,2026-07-13T05:34,1,2026-07-13T12:10,qr_scan,recovery_complete,EPR/MH/2025/69760
TRC712925,LOT113142,TXN514982,KC-EFJNEE,img/lots/113142.jpg|img/handover/512925_0.jpg|img/handover/512925_1.jpg|img/handover/512925_2.jpg,False,img/scale/512925.jpg,3.4,19.117684,73.009673,10,2026-07-14T11:16,False,2026-07-14T11:19,3,2026-07-15T07:07,code_entry,received_at_facility,
TRC712926,LOT110795,TXN514983,KC-CHKJVV,img/lots/110795.jpg|img/handover/512926_0.jpg|img/handover/512926_1.jpg,False,img/scale/512926.jpg,107.7,19.884991,75.415283,27,2026-07-14T19:51,False,2026-07-14T19:53,2,2026-07-14T23:59,qr_scan,received_at_facility,EPR/MH/2026/52428
TRC712927,LOT104450,TXN514984,KC-D96WYR,img/lots/104450.jpg|img/handover/512927_0.jpg|img/handover/512927_1.jpg|img/handover/512927_2.jpg,False,img/scale/512927.jpg,8.9,19.870816,75.388885,21,2026-07-13T06:17,True,2026-07-13T20:09,832,2026-07-13T14:19,code_entry,received_at_facility,EPR/MH/2026/88599
TRC712928,LOT118941,TXN514985,KC-RTE43C,img/lots/118941.jpg|img/handover/512928_0.jpg,False,img/scale/512928.jpg,4.2,18.635023,73.817644,12,2026-07-15T08:28,True,2026-07-20T00:07,6699,2026-07-15T13:44,spoken_code,sent_for_recovery,EPR/MH/2025/18098
TRC712929,LOT118489,TXN514986,KC-VFRAXD,img/lots/118489.jpg|img/handover/512929_0.jpg|img/handover/512929_1.jpg|img/handover/512929_2.jpg,False,img/scale/512929.jpg,6.1,19.05,72.861409,5,2026-07-16T08:54,False,2026-07-16T08:55,1,2026-07-16T17:01,spoken_code,received_at_facility,EPR/MH/2026/97892
TRC712930,LOT119200,TXN514987,KC-PCHJMD,img/lots/119200.jpg|img/handover/512930_0.jpg|img/handover/512930_1.jpg|img/handover/512930_2.jpg,False,img/scale/512930.jpg,18.3,18.624229,73.812682,17,2026-07-14T22:39,True,2026-07-17T01:43,3064,2026-07-15T17:45,qr_scan,segregated,EPR/MH/2025/40780
TRC712931,LOT118554,TXN514988,KC-YJMTXF,img/lots/118554.jpg|img/handover/512931_0.jpg|img/handover/512931_1.jpg|img/handover/512931_2.jpg,False,img/scale/512931.jpg,54.2,19.051579,72.877861,18,2026-07-12T21:48,True,2026-07-13T01:12,204,,qr_scan,awaiting_confirmation,EPR/MH/2026/97075
TRC712932,LOT119541,TXN514989,KC-7UFARU,img/lots/119541.jpg|img/handover/512932_0.jpg|img/handover/512932_1.jpg,False,img/scale/512932.jpg,72.0,18.600139,73.85014,8,2026-07-16T11:48,False,2026-07-16T11:51,3,2026-07-16T17:41,qr_scan,segregated,EPR/MH/2025/20068
TRC712933,LOT118895,TXN514990,KC-7Y4MVN,img/lots/118895.jpg|img/handover/512933_0.jpg|img/handover/512933_1.jpg|img/handover/512933_2.jpg,False,img/scale/512933.jpg,6.0,19.061762,73.088075,5,2026-07-13T07:33,False,2026-07-13T07:36,3,2026-07-13T16:41,code_entry,sent_for_recovery,
TRC712934,LOT109311,TXN514992,KC-R76MAL,img/lots/109311.jpg|img/handover/512934_0.jpg|img/handover/512934_1.jpg,False,img/scale/512934.jpg,199.5,19.892702,75.483491,22,2026-07-13T11:47,False,2026-07-13T11:49,2,2026-07-13T22:41,spoken_code,received_at_facility,EPR/MH/2025/89577
TRC712935,LOT118488,TXN514993,KC-4V7TPW,img/lots/118488.jpg|img/handover/512935_0.jpg,False,img/scale/512935.jpg,29.7,19.117684,73.009673,19,2026-07-15T03:55,False,2026-07-15T03:57,2,,qr_scan,recovery_complete,EPR/MH/2026/62632
TRC712936,LOT112871,TXN514994,KC-4PVCCM,img/lots/112871.jpg|img/handover/512936_0.jpg,False,img/scale/512936.jpg,1.3,19.987342,73.74065,16,2026-07-14T10:30,False,2026-07-14T10:31,1,2026-07-14T16:17,code_entry,received_at_facility,EPR/MH/2026/54069
TRC712937,LOT104157,TXN514995,KC-RK6X44,img/lots/104157.jpg|img/handover/512937_0.jpg,False,img/scale/512937.jpg,57.2,19.884991,75.415283,21,2026-07-13T06:44,False,2026-07-13T06:46,2,2026-07-13T11:32,code_entry,segregated,
TRC712938,LOT101279,TXN514996,KC-4N3WCF,img/lots/101279.jpg|img/handover/512938_0.jpg,False,img/scale/512938.jpg,40.9,19.053222,73.10613,4,2026-07-12T15:30,False,2026-07-12T15:31,1,2026-07-13T11:04,code_entry,sent_for_recovery,EPR/MH/2025/85593
TRC712939,LOT119274,TXN514997,KC-9NWKEP,img/lots/119274.jpg|img/handover/512939_0.jpg|img/handover/512939_1.jpg|img/handover/512939_2.jpg,False,img/scale/512939.jpg,55.9,19.130163,73.018162,37,2026-07-12T18:55,True,2026-07-12T21:30,155,2026-07-13T05:54,code_entry,recovery_complete,EPR/MH/2026/22656
TRC712940,LOT113275,TXN514998,KC-JK6HLT,img/lots/113275.jpg|img/handover/512940_0.jpg|img/handover/512940_1.jpg,False,img/scale/512940.jpg,64.4,19.130163,73.018162,41,2026-07-16T01:31,True,2026-07-20T04:33,5942,2026-07-16T19:15,qr_scan,segregated,EPR/MH/2026/81421
TRC712941,LOT118932,TXN514999,KC-THDHX9,img/lots/118932.jpg|img/handover/512941_0.jpg,False,img/scale/512941.jpg,9.3,19.892702,75.483491,27,2026-07-13T05:15,True,2026-07-13T08:55,220,2026-07-13T07:32,code_entry,sent_for_recovery,EPR/MH/2026/38638
TRC712942,LOT105618,TXN515000,KC-3WHAWU,img/lots/105618.jpg|img/handover/512942_0.jpg|img/handover/512942_1.jpg,False,img/scale/512942.jpg,29.2,21.249439,78.918489,13,2026-07-15T00:32,True,2026-07-15T05:09,277,2026-07-15T15:47,qr_scan,recovery_complete,
TRC712943,LOT103507,TXN515001,KC-CNUJXU,img/lots/103507.jpg|img/handover/512943_0.jpg|img/handover/512943_1.jpg|img/handover/512943_2.jpg,False,img/scale/512943.jpg,30.6,20.924287,79.001457,11,2026-07-14T11:17,False,2026-07-14T11:17,0,2026-07-14T22:37,qr_scan,recovery_complete,
TRC712944,LOT114149,TXN515003,KC-CT6N4M,img/lots/114149.jpg|img/handover/512944_0.jpg|img/handover/512944_1.jpg,False,img/scale/512944.jpg,5.4,20.924287,79.001457,37,2026-07-12T23:23,False,2026-07-12T23:24,1,2026-07-13T14:50,qr_scan,segregated,EPR/MH/2026/99150
TRC712945,LOT102537,TXN515004,KC-KVJH7H,img/lots/102537.jpg|img/handover/512945_0.jpg,False,img/scale/512945.jpg,34.2,19.961843,73.714173,32,2026-07-14T20:25,False,2026-07-14T20:26,1,2026-07-15T00:00,code_entry,sent_for_recovery,
TRC712946,LOT103444,TXN515005,KC-W9EPU9,img/lots/103444.jpg|img/handover/512946_0.jpg|img/handover/512946_1.jpg,False,img/scale/512946.jpg,21.8,19.051579,72.877861,16,2026-07-12T01:37,True,2026-07-12T10:09,512,2026-07-12T19:59,qr_scan,sent_for_recovery,EPR/MH/2026/63085
TRC712947,LOT108233,TXN515006,KC-JXJXL7,img/lots/108233.jpg|img/handover/512947_0.jpg|img/handover/512947_1.jpg,False,img/scale/512947.jpg,51.7,19.872958,75.461709,22,2026-07-16T20:23,True,2026-07-21T11:14,6651,2026-07-17T05:50,spoken_code,recovery_complete,EPR/MH/2026/56540
TRC712948,LOT102336,TXN515007,KC-7DARRH,img/lots/102336.jpg|img/handover/512948_0.jpg|img/handover/512948_1.jpg|img/handover/512948_2.jpg,False,img/scale/512948.jpg,4.1,19.05694,72.918592,16,2026-07-13T21:30,False,2026-07-13T21:30,0,2026-07-14T14:13,code_entry,segregated,EPR/MH/2025/32960
TRC712949,LOT102387,TXN515008,KC-MUKKTA,img/lots/102387.jpg|img/handover/512949_0.jpg|img/handover/512949_1.jpg|img/handover/512949_2.jpg,False,img/scale/512949.jpg,25.4,19.09417,72.984504,23,2026-07-16T13:09,False,2026-07-16T13:11,2,2026-07-17T02:39,qr_scan,segregated,EPR/MH/2025/29827
TRC712950,LOT117132,TXN515009,KC-DK6RPD,img/lots/117132.jpg|img/handover/512950_0.jpg,False,img/scale/512950.jpg,33.1,21.127708,78.961071,13,2026-07-15T17:48,False,2026-07-15T17:48,0,2026-07-16T08:57,qr_scan,recovery_complete,
TRC712951,LOT115924,TXN515010,KC-FPFLJJ,img/lots/115924.jpg|img/handover/512951_0.jpg|img/handover/512951_1.jpg,False,img/scale/512951.jpg,5.4,19.884991,75.415283,15,2026-07-16T17:28,False,2026-07-16T17:28,0,2026-07-17T12:03,qr_scan,recovery_complete,
TRC712952,LOT108835,TXN515011,KC-HVNNFT,img/lots/108835.jpg|img/handover/512952_0.jpg,False,img/scale/512952.jpg,70.1,21.224069,78.915987,20,2026-07-16T19:50,False,2026-07-16T19:54,4,2026-07-17T05:44,qr_scan,received_at_facility,
TRC712953,LOT116590,TXN515012,KC-9DUJCW,img/lots/116590.jpg|img/handover/512953_0.jpg|img/handover/512953_1.jpg,False,img/scale/512953.jpg,94.9,19.053222,73.10613,19,2026-07-16T17:24,False,2026-07-16T17:26,2,2026-07-17T01:15,qr_scan,segregated,EPR/MH/2026/42415
TRC712954,LOT101330,TXN515013,KC-3D3N7D,img/lots/101330.jpg|img/handover/512954_0.jpg|img/handover/512954_1.jpg,False,img/scale/512954.jpg,83.4,19.870816,75.388885,11,2026-07-14T20:53,True,2026-07-15T00:14,201,2026-07-15T11:25,code_entry,sent_for_recovery,EPR/MH/2025/43847
TRC712955,LOT105232,TXN515014,KC-XN3A7Y,img/lots/105232.jpg|img/handover/512955_0.jpg,False,img/scale/512955.jpg,29.3,19.884991,75.415283,25,2026-07-15T10:40,False,2026-07-15T10:43,3,,code_entry,received_at_facility,EPR/MH/2026/94616
TRC712956,LOT102954,TXN515015,KC-DLV4PC,img/lots/102954.jpg|img/handover/512956_0.jpg,False,img/scale/512956.jpg,19.4,18.665448,73.756097,28,2026-07-15T00:17,False,2026-07-15T00:19,2,2026-07-15T20:04,code_entry,recovery_complete,
TRC712957,LOT109934,TXN515016,KC-K67FFN,img/lots/109934.jpg|img/handover/512957_0.jpg,False,img/scale/512957.jpg,30.9,21.224069,78.915987,8,2026-07-15T22:02,True,2026-07-16T06:59,537,2026-07-16T08:51,spoken_code,sent_for_recovery,EPR/MH/2026/95884
TRC712958,LOT101032,TXN515017,KC-JCHJR7,img/lots/101032.jpg|img/handover/512958_0.jpg,False,img/scale/512958.jpg,8.7,21.260233,78.923009,20,2026-07-13T09:29,False,2026-07-13T09:32,3,2026-07-13T15:32,qr_scan,received_at_facility,EPR/MH/2026/62541
TRC712959,LOT119491,TXN515018,KC-MWRJX3,img/lots/119491.jpg|img/handover/512959_0.jpg|img/handover/512959_1.jpg|img/handover/512959_2.jpg,False,img/scale/512959.jpg,36.3,21.234049,78.898754,6,2026-07-16T19:41,False,2026-07-16T19:41,0,2026-07-16T22:58,code_entry,sent_for_recovery,
TRC712960,LOT100771,TXN515019,KC-XKEA6V,img/lots/100771.jpg|img/handover/512960_0.jpg|img/handover/512960_1.jpg,False,img/scale/512960.jpg,11.2,20.007228,73.704275,15,2026-07-13T04:54,False,2026-07-13T04:55,1,2026-07-13T20:16,code_entry,awaiting_confirmation,EPR/MH/2026/52358
TRC712961,LOT115595,TXN515020,KC-NPDRRF,img/lots/115595.jpg|img/handover/512961_0.jpg|img/handover/512961_1.jpg|img/handover/512961_2.jpg,False,img/scale/512961.jpg,16.7,19.220159,73.168645,14,2026-07-15T23:34,True,2026-07-16T01:57,143,2026-07-16T11:11,qr_scan,sent_for_recovery,EPR/MH/2026/32703
TRC712962,LOT114508,TXN515021,KC-T6TM7Y,img/lots/114508.jpg|img/handover/512962_0.jpg|img/handover/512962_1.jpg|img/handover/512962_2.jpg,False,img/scale/512962.jpg,7.7,18.505498,73.917334,35,2026-07-14T16:09,False,2026-07-14T16:09,0,2026-07-15T05:48,spoken_code,received_at_facility,EPR/MH/2026/36283
TRC712963,LOT102412,TXN515022,KC-TD9W4T,img/lots/102412.jpg|img/handover/512963_0.jpg|img/handover/512963_1.jpg,False,img/scale/512963.jpg,24.3,19.118039,73.013026,25,2026-07-16T05:54,True,2026-07-20T21:02,6668,2026-07-16T10:40,qr_scan,recovery_complete,
TRC712964,LOT113175,TXN515023,KC-VXJUVN,img/lots/113175.jpg|img/handover/512964_0.jpg|img/handover/512964_1.jpg|img/handover/512964_2.jpg,False,img/scale/512964.jpg,36.5,19.197379,73.19812,33,2026-07-14T11:46,False,2026-07-14T11:46,0,2026-07-14T17:00,qr_scan,received_at_facility,EPR/MH/2025/26895
TRC712965,LOT118748,TXN515024,KC-7J9EED,img/lots/118748.jpg|img/handover/512965_0.jpg|img/handover/512965_1.jpg,False,img/scale/512965.jpg,5.5,18.508243,73.922807,12,2026-07-16T21:11,False,2026-07-16T21:12,1,2026-07-17T01:38,qr_scan,awaiting_confirmation,EPR/MH/2025/19462
TRC712966,LOT103724,TXN515025,KC-AKX3WK,img/lots/103724.jpg|img/handover/512966_0.jpg,False,img/scale/512966.jpg,20.6,19.084638,72.89667,10,2026-07-15T21:38,True,2026-07-16T06:12,514,2026-07-16T06:15,code_entry,segregated,
TRC712967,LOT107111,TXN515026,KC-E9AARD,img/lots/107111.jpg|img/handover/512967_0.jpg|img/handover/512967_1.jpg,False,img/scale/512967.jpg,2.7,21.127708,78.961071,6,2026-07-16T04:31,False,2026-07-16T04:33,2,2026-07-17T00:05,qr_scan,awaiting_confirmation,EPR/MH/2026/19021
TRC712968,LOT110773,TXN515027,KC-9YUKVA,img/lots/110773.jpg|img/handover/512968_0.jpg|img/handover/512968_1.jpg,False,img/scale/512968.jpg,18.1,18.798913,74.228936,17,2026-07-16T16:58,False,2026-07-16T17:02,4,2026-07-16T17:22,code_entry,recovery_complete,
TRC712969,LOT103406,TXN515028,KC-9D33PP,img/lots/103406.jpg|img/handover/512969_0.jpg|img/handover/512969_1.jpg|img/handover/512969_2.jpg,False,img/scale/512969.jpg,5.2,18.665448,73.756097,39,2026-07-15T10:29,True,2026-07-15T15:29,300,2026-07-15T10:56,qr_scan,recovery_complete,EPR/MH/2026/42700
TRC712970,LOT108813,TXN515029,KC-4YYPNK,img/lots/108813.jpg|img/handover/512970_0.jpg|img/handover/512970_1.jpg,False,img/scale/512970.jpg,4.4,19.061762,73.088075,6,2026-07-15T09:08,False,2026-07-15T09:08,0,2026-07-15T17:40,qr_scan,received_at_facility,EPR/MH/2026/81979
TRC712971,LOT116584,TXN515030,KC-YUAP39,img/lots/116584.jpg|img/handover/512971_0.jpg|img/handover/512971_1.jpg|img/handover/512971_2.jpg,False,img/scale/512971.jpg,6.7,18.625609,73.841869,22,2026-07-16T23:08,False,2026-07-16T23:09,1,2026-07-17T05:42,qr_scan,received_at_facility,EPR/MH/2025/58548
TRC712972,LOT113373,TXN515031,KC-EUHXDF,img/lots/113373.jpg|img/handover/512972_0.jpg,False,img/scale/512972.jpg,101.9,18.607421,73.843564,8,2026-07-14T15:11,False,2026-07-14T15:14,3,2026-07-14T15:28,code_entry,received_at_facility,EPR/MH/2026/22966
TRC712973,LOT101780,TXN515032,KC-DWLRMM,img/lots/101780.jpg|img/handover/512973_0.jpg|img/handover/512973_1.jpg,False,img/scale/512973.jpg,17.7,19.051579,72.877861,13,2026-07-15T22:24,False,2026-07-15T22:25,1,2026-07-16T04:20,qr_scan,received_at_facility,EPR/MH/2025/76665
TRC712974,LOT115164,TXN515033,KC-A73DRP,img/lots/115164.jpg|img/handover/512974_0.jpg|img/handover/512974_1.jpg|img/handover/512974_2.jpg,False,img/scale/512974.jpg,37.3,19.053222,73.10613,19,2026-07-17T23:02,False,2026-07-17T23:02,0,2026-07-18T17:05,qr_scan,awaiting_confirmation,EPR/MH/2026/42516
TRC712975,LOT107347,TXN515035,KC-373VWN,img/lots/107347.jpg|img/handover/512975_0.jpg,False,img/scale/512975.jpg,30.4,18.525282,73.926857,26,2026-07-15T21:20,False,2026-07-15T21:23,3,2026-07-16T02:20,qr_scan,sent_for_recovery,EPR/MH/2025/13558
TRC712976,LOT104695,TXN515036,KC-WAELXK,img/lots/104695.jpg|img/handover/512976_0.jpg,False,img/scale/512976.jpg,19.4,20.007228,73.704275,39,2026-07-15T10:34,True,2026-07-18T13:35,4501,2026-07-15T15:44,spoken_code,recovery_complete,
TRC712977,LOT114835,TXN515038,KC-FE4YLW,img/lots/114835.jpg|img/handover/512977_0.jpg,False,img/scale/512977.jpg,6.7,18.683961,73.76457,24,2026-07-16T18:59,True,2026-07-17T00:03,304,2026-07-17T13:01,qr_scan,recovery_complete,
TRC712978,LOT103559,TXN515039,KC-4DLR6H,img/lots/103559.jpg|img/handover/512978_0.jpg,False,img/scale/512978.jpg,58.2,20.007228,73.704275,11,2026-07-15T00:27,False,2026-07-15T00:30,3,2026-07-15T07:55,qr_scan,recovery_complete,EPR/MH/2025/16139
TRC712979,LOT106502,TXN515040,KC-DTRLJC,img/lots/106502.jpg|img/handover/512979_0.jpg|img/handover/512979_1.jpg|img/handover/512979_2.jpg,False,img/scale/512979.jpg,76.9,18.729059,74.245401,28,2026-07-14T12:39,False,2026-07-14T12:39,0,2026-07-15T01:05,code_entry,segregated,EPR/MH/2026/37676
TRC712980,LOT102477,TXN515041,KC-AD6CUJ,img/lots/102477.jpg|img/handover/512980_0.jpg,False,img/scale/512980.jpg,1.6,18.505498,73.917334,7,2026-07-14T22:33,False,2026-07-14T22:34,1,2026-07-15T07:59,qr_scan,recovery_complete,
TRC712981,LOT100979,TXN515042,KC-TV66VX,img/lots/100979.jpg|img/handover/512981_0.jpg|img/handover/512981_1.jpg|img/handover/512981_2.jpg,False,img/scale/512981.jpg,3.8,19.220159,73.168645,6,2026-07-15T04:55,False,2026-07-15T04:58,3,2026-07-15T19:37,qr_scan,recovery_complete,EPR/MH/2025/35785
TRC712982,LOT113741,TXN515043,KC-EX7VMA,img/lots/113741.jpg|img/handover/512982_0.jpg|img/handover/512982_1.jpg|img/handover/512982_2.jpg,False,img/scale/512982.jpg,4.2,19.892702,75.483491,24,2026-07-15T14:06,False,2026-07-15T14:07,1,,spoken_code,segregated,EPR/MH/2025/92944
TRC712983,LOT107418,TXN515044,KC-3RYYLE,img/lots/107418.jpg|img/handover/512983_0.jpg|img/handover/512983_1.jpg|img/handover/512983_2.jpg,False,img/scale/512983.jpg,2.8,19.118039,73.013026,14,2026-07-16T06:53,False,2026-07-16T06:55,2,2026-07-17T01:46,spoken_code,recovery_complete,EPR/MH/2025/67284
TRC712984,LOT119809,TXN515045,KC-LW3WKP,img/lots/119809.jpg|img/handover/512984_0.jpg|img/handover/512984_1.jpg|img/handover/512984_2.jpg,False,img/scale/512984.jpg,19.4,18.756525,74.254744,18,2026-07-17T14:39,False,2026-07-17T14:40,1,2026-07-18T02:17,qr_scan,segregated,EPR/MH/2025/86841
TRC712985,LOT112692,TXN515046,KC-FNWFPP,img/lots/112692.jpg|img/handover/512985_0.jpg,False,img/scale/512985.jpg,11.7,19.197379,73.19812,18,2026-07-16T10:59,False,2026-07-16T11:00,1,2026-07-16T19:50,qr_scan,received_at_facility,EPR/MH/2025/45491
TRC712986,LOT113882,TXN515047,KC-MATACE,img/lots/113882.jpg|img/handover/512986_0.jpg|img/handover/512986_1.jpg,False,img/scale/512986.jpg,18.0,18.491869,73.946043,13,2026-07-18T09:09,False,2026-07-18T09:11,2,,code_entry,awaiting_confirmation,
TRC712987,LOT103633,TXN515048,KC-KM36DF,img/lots/103633.jpg|img/handover/512987_0.jpg|img/handover/512987_1.jpg,False,img/scale/512987.jpg,5.8,19.061762,73.088075,17,2026-07-16T11:34,True,2026-07-17T00:17,763,2026-07-16T17:27,qr_scan,sent_for_recovery,EPR/MH/2025/58520
TRC712988,LOT119713,TXN515049,KC-PAL3DN,img/lots/119713.jpg|img/handover/512988_0.jpg|img/handover/512988_1.jpg|img/handover/512988_2.jpg,False,img/scale/512988.jpg,7.7,19.05694,72.918592,6,2026-07-18T03:55,True,2026-07-19T17:13,2238,2026-07-18T11:19,spoken_code,sent_for_recovery,EPR/MH/2025/15930
TRC712989,LOT112287,TXN515051,KC-KXT37M,img/lots/112287.jpg|img/handover/512989_0.jpg,False,img/scale/512989.jpg,6.9,18.508503,73.926714,17,2026-07-15T14:50,True,2026-07-15T16:09,79,2026-07-15T21:20,qr_scan,sent_for_recovery,EPR/MH/2025/45957
TRC712990,LOT102165,TXN515052,KC-KVKPAY,img/lots/102165.jpg|img/handover/512990_0.jpg|img/handover/512990_1.jpg,False,img/scale/512990.jpg,8.4,19.961843,73.714173,17,2026-07-17T20:20,True,2026-07-18T04:45,505,2026-07-18T13:18,code_entry,awaiting_confirmation,EPR/MH/2026/92047
TRC712991,LOT107757,TXN515053,KC-YRWJPD,img/lots/107757.jpg|img/handover/512991_0.jpg|img/handover/512991_1.jpg,False,img/scale/512991.jpg,6.0,20.014778,73.811994,16,2026-07-17T18:23,False,2026-07-17T18:25,2,2026-07-18T11:59,spoken_code,received_at_facility,EPR/MH/2026/37010
TRC712992,LOT100306,TXN515054,KC-7RJTNE,img/lots/100306.jpg|img/handover/512992_0.jpg,False,img/scale/512992.jpg,17.8,19.051579,72.877861,15,2026-07-14T07:12,True,2026-07-14T12:46,334,2026-07-14T23:04,qr_scan,received_at_facility,EPR/MH/2026/40529
TRC712993,LOT111692,TXN515055,KC-JERYRH,img/lots/111692.jpg|img/handover/512993_0.jpg|img/handover/512993_1.jpg,False,img/scale/512993.jpg,101.2,18.525282,73.926857,12,2026-07-16T06:25,False,2026-07-16T06:26,1,2026-07-17T01:49,spoken_code,sent_for_recovery,EPR/MH/2025/12141
TRC712994,LOT102655,TXN515056,KC-MYH6VR,img/lots/102655.jpg|img/handover/512994_0.jpg|img/handover/512994_1.jpg,False,img/scale/512994.jpg,8.0,18.508243,73.922807,17,2026-07-16T17:43,False,2026-07-16T17:45,2,2026-07-17T00:53,code_entry,sent_for_recovery,
TRC712995,LOT119577,TXN515057,KC-7FFWTV,img/lots/119577.jpg|img/handover/512995_0.jpg|img/handover/512995_1.jpg|img/handover/512995_2.jpg,False,img/scale/512995.jpg,15.2,18.665448,73.756097,22,2026-07-14T15:35,False,2026-07-14T15:38,3,2026-07-14T21:31,code_entry,segregated,EPR/MH/2025/98307
TRC712996,LOT110238,TXN515058,KC-LA6CE4,img/lots/110238.jpg|img/handover/512996_0.jpg|img/handover/512996_1.jpg|img/handover/512996_2.jpg,False,img/scale/512996.jpg,42.4,20.007228,73.704275,20,2026-07-15T05:53,True,2026-07-15T08:30,157,2026-07-16T00:02,code_entry,received_at_facility,EPR/MH/2025/15862
TRC712997,LOT109651,TXN515059,KC-9FR4E7,img/lots/109651.jpg|img/handover/512997_0.jpg,False,img/scale/512997.jpg,6.0,19.042535,73.082611,21,2026-07-15T11:44,True,2026-07-15T16:53,309,2026-07-15T21:21,qr_scan,received_at_facility,EPR/MH/2025/11396
TRC712998,LOT113670,TXN515060,KC-MXTWRR,img/lots/113670.jpg|img/handover/512998_0.jpg|img/handover/512998_1.jpg|img/handover/512998_2.jpg,False,img/scale/512998.jpg,19.6,20.007228,73.704275,36,2026-07-17T11:58,False,2026-07-17T12:00,2,,spoken_code,sent_for_recovery,
TRC712999,LOT119776,TXN515061,KC-LVEDRL,img/lots/119776.jpg|img/handover/512999_0.jpg|img/handover/512999_1.jpg|img/handover/512999_2.jpg,False,img/scale/512999.jpg,56.3,19.05694,72.918592,19,2026-07-17T05:44,False,2026-07-17T05:45,1,2026-07-17T20:09,code_entry,sent_for_recovery,EPR/MH/2026/20537
TRC713000,LOT115447,TXN515062,KC-KXDAJA,img/lots/115447.jpg|img/handover/513000_0.jpg|img/handover/513000_1.jpg,False,img/scale/513000.jpg,12.0,18.60717,73.817319,28,2026-07-14T19:22,True,2026-07-14T20:38,76,2026-07-15T11:18,qr_scan,received_at_facility,EPR/MH/2025/16987
TRC713001,LOT101411,TXN515063,KC-YD49T3,img/lots/101411.jpg|img/handover/513001_0.jpg|img/handover/513001_1.jpg,False,img/scale/513001.jpg,45.0,20.019415,73.748253,20,2026-07-18T07:05,True,2026-07-18T09:17,132,2026-07-18T15:19,code_entry,sent_for_recovery,EPR/MH/2025/52310
